"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of stress-activated MAPK cascade","GO:0032874","0.027925328625376198","1.554001707403124","172","362","10","17847","PTPN1,GADD45A,SDCBP,SLAMF1,TNF,TNFSF11,TLR4,IL1A,IL1RN,CD40LG"
"GO:BP","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","GO:0002460","0.02817320121034755","1.55016380303194","358","362","16","17847","P2RX7,IL23A,TNFRSF1B,CEACAM1,HLX,CCR2,RAB27A,TNF,LTA,CD226,TLR4,IL2,IL1RL1,CD40LG,IGHV1-3,IL10"
"GO:BP","negative regulation of endocytosis","GO:0045806","0.028426967763622222","1.5462694629883689","48","362","5","17847","SDCBP,ARF6,LGALS3,LRPAP1,PICALM"
"GO:BP","establishment of protein localization","GO:0045184","0.028427554712624772","1.5462604959369588","2199","362","63","17847","ARF4,PTPN1,SLC27A2,GORASP2,SOCS1,SEC16A,NDFIP1,SNX5,RAB7A,RAB1A,ARCN1,IFT57,BCL2L11,ACSL4,NOTCH1,SRP72,TGFBRAP1,P2RX7,IGF1,SEC61A1,GNPTAB,SRGN,SDCBP,CTTN,RGCC,TNFRSF1B,FYN,TMED2,PITRM1,RAB5A,LYN,ARF6,IFNG,CSNK2A2,RAB27A,ATP6V1B2,TNF,PMPCA,RILP,KIF3B,SNX8,SPCS2,RAB11FIP1,TLR4,BICD2,KDELR2,IL1A,RILPL1,ITGA2,MIEF1,IL2,IL1RL1,IL1RAP,RRBP1,IL1RN,CD40LG,GZMB,PAM,RHOB,SNX9,CCL3,CLECL1,IL10"
"GO:BP","CD4-positive, alpha-beta T cell activation","GO:0035710","0.028744756012144188","1.5414413733296828","93","362","7","17847","SOCS1,RUNX1,IL23A,HLX,CBFB,IFNG,IL2"
"GO:BP","negative regulation of catalytic activity","GO:0043086","0.029247066075768643","1.5339176937189634","824","362","29","17847","PTPN1,SOCS1,SOCS3,GADD45A,PPP1R15A,NOTCH1,SIAH2,GZMA,ERRFI1,DUSP6,CEACAM1,CD109,TMED2,APLP2,LYN,GALR2,HEG1,CCR2,TESK1,IFNG,DUSP5,TNF,LGALS3,TNFSF14,CEBPA,PICALM,GPR87,CRIM1,SPRY4"
"GO:BP","positive regulation of protein transport","GO:0051222","0.029330017573466025","1.5326876768061155","427","362","18","17847","SEC16A,ACSL4,P2RX7,IGF1,RGCC,FYN,ARF6,IFNG,CSNK2A2,TNF,TLR4,IL1A,MIEF1,IL2,IL1RL1,IL1RAP,CCL3,IL10"
"GO:BP","cellular response to tumor necrosis factor","GO:0071356","0.029461070458756535","1.5307514772528898","295","362","14","17847","PSME3,TNFRSF1B,CXCL8,TNF,TNFSF11,LTA,TNFSF14,CCL4L2,CCL3L3,CEBPA,CD40LG,XCL2,CCL4,CCL3"
"GO:BP","regulation of multicellular organism growth","GO:0040014","0.02952908856494951","1.5297499576174403","70","362","6","17847","IGF1,CSF1,FXN,SGPL1,PTCH1,IGF2"
"GO:BP","cell adhesion mediated by integrin","GO:0033627","0.02952908856494951","1.5297499576174403","70","362","6","17847","CRK,PLAU,LYN,ITGB1,ITGA2,ITGB5"
"GO:BP","anatomical structure morphogenesis","GO:0009653","0.02955987988939752","1.5292973349415506","2764","362","76","17847","B9D1,PMP22,PERP,SOCS3,RAPGEF2,PSME3,SARS,RAB1A,RUNX1,IFT57,SUPV3L1,BCL2L11,NOTCH1,GCNT1,MYDGF,P2RX7,LAMB3,LRIG1,CSF1,SEMA7A,ERRFI1,CTTN,RGCC,MTDH,TNFRSF1B,CITED2,FYN,RPL7L1,CRK,CEACAM1,CD109,MBOAT7,TMED2,SRGAP2,HLX,CXCL8,HEG1,CCR2,RPS6KA5,TNF,TNFSF11,AGO2,CDC42EP3,ITGB1,CEBPB,FGFRL1,TNFSF14,MYO1E,IL1A,RILPL1,ITGA2,DLG5,MIEF1,RNF157,PRDM1,FLT1,SHB,EYA3,PICALM,CTNNA1,LMO4,IL1RN,CHSY1,RNF165,SGPL1,PAM,RHOB,ITGB5,FAM129B,PTCH1,TMEM2,TGFBR3,CCL3,HBEGF,IL10,IGF2"
"GO:BP","interleukin-6 production","GO:0032635","0.029764277495251727","1.5263046551459478","174","362","10","17847","IL17D,P2RX7,SLAMF1,TNF,CEBPB,TLR4,IL1A,IL1RAP,IL1RN,IL10"
"GO:BP","positive regulation of CD4-positive, alpha-beta T cell differentiation","GO:0043372","0.0299265346767242","1.5239435690905427","30","362","4","17847","SOCS1,IL23A,HLX,IFNG"
"GO:BP","liver regeneration","GO:0097421","0.0299265346767242","1.5239435690905427","30","362","4","17847","CSNK2A2,CEBPB,PTCH1,IL10"
"GO:BP","homeostasis of number of cells within a tissue","GO:0048873","0.0299265346767242","1.5239435690905427","30","362","4","17847","NOTCH1,P2RX7,CSF1,CCR2"
"GO:BP","regulation of CD8-positive, alpha-beta T cell activation","GO:2001185","0.030884569165306883","1.5102584526210874","15","362","3","17847","SOCS1,RUNX1,CBFB"
"GO:BP","positive regulation of nitric-oxide synthase biosynthetic process","GO:0051770","0.030884569165306883","1.5102584526210874","15","362","3","17847","NAMPT,IFNG,TLR4"
"GO:BP","positive regulation of exosomal secretion","GO:1903543","0.030884569165306883","1.5102584526210874","15","362","3","17847","RAB7A,SDCBP,IFNG"
"GO:BP","regulation of podosome assembly","GO:0071801","0.030884569165306883","1.5102584526210874","15","362","3","17847","CSF2,KIF9,TNF"
"GO:BP","epithelial cell-cell adhesion","GO:0090136","0.030884569165306883","1.5102584526210874","15","362","3","17847","KIFC3,CTNNA1,ITGB5"
"GO:BP","N-glycan processing","GO:0006491","0.030884569165306883","1.5102584526210874","15","362","3","17847","FUT8,ST8SIA4,GNPTAB"
"GO:BP","nitrogen compound transport","GO:0071705","0.030884569165306883","1.5102584526210874","2466","362","69","17847","ARF4,PTPN1,SLC27A2,SLC35B1,SOCS1,SLC35E4,SEC16A,NDFIP1,SNX5,RAB7A,SLC29A3,RAB1A,ARCN1,IFT57,ACSL4,NOTCH1,SRP72,SLC23A2,SLC6A9,TGFBRAP1,P2RX7,IGF1,SEC61A1,GNPTAB,SRGN,SDCBP,CTTN,RGCC,CSF2,TNFRSF1B,FYN,TMED2,PITRM1,RAB5A,LYN,ARF6,IFNG,CSNK2A2,RAB27A,ATP6V1B2,TNF,PPFIA1,PMPCA,TNFSF11,RILP,CTNS,KIF3B,SNX8,SPCS2,RAB11FIP1,TLR4,BICD2,KDELR2,IL1A,RILPL1,SLC19A2,MIEF1,IL2,IL1RL1,IL1RAP,RRBP1,IL1RN,CD40LG,PAM,RHOB,SNX9,CCL3,CLECL1,IL10"
"GO:BP","protein localization to cell periphery","GO:1990778","0.030995133820332015","1.5087064842581634","330","362","15","17847","GORASP2,SEC16A,RAPGEF2,TTC7B,KIF1B,TMED2,ARF6,IFNG,TNF,PPFIA1,ITGB1,LGALS3,RILPL1,PICALM,PTCH1"
"GO:BP","positive regulation of establishment of protein localization","GO:1904951","0.030995133820332015","1.5087064842581634","465","362","19","17847","SEC16A,ACSL4,P2RX7,IGF1,RGCC,FYN,ARF6,IFNG,CSNK2A2,TNF,TLR4,IL1A,MIEF1,IL2,IL1RL1,IL1RAP,GZMB,CCL3,IL10"
"GO:BP","inositol phosphate metabolic process","GO:0043647","0.030995133820332015","1.5087064842581634","71","362","6","17847","OCRL,GALR2,NUDT4,PLCD4,HRH1,SYNJ2"
"GO:BP","exocytosis","GO:0006887","0.03114964042096212","1.5065469622983365","906","362","31","17847","SLC27A2,ATP11A,ARHGAP17,VAPA,RAB7A,NOTCH1,P2RX7,IGF1,RAP1B,SRGN,SDCBP,TNFRSF1B,CCR1,CEACAM1,CD109,PLAU,APLP2,RAB5A,LYN,CCR2,ARSB,IFNG,RAB27A,ENDOD1,LGALS3,RAB11FIP1,NCS1,FAM3C,IGF2R,CCL3,IGF2"
"GO:BP","response to organic cyclic compound","GO:0014070","0.03114964042096212","1.5065469622983365","983","362","33","17847","RAPGEF2,RUNX1,BCL2L11,NOTCH1,KIF1B,P2RX7,IL22,RAP1B,ERRFI1,DUSP6,NAMPT,NR2F6,LYN,CBFB,PDE12,TNF,CEBPB,TMEM38A,ATP1A1,KLF9,ITGA2,CRY1,CDO1,CEBPA,CTNNA1,IL1RN,HRH1,PAM,NCOA2,PTCH1,FOSL1,CCL3,IL10"
"GO:BP","regulation of vasculature development","GO:1901342","0.03119432884269385","1.5059243539364926","431","362","18","17847","RAPGEF2,SARS,RUNX1,NOTCH1,MYDGF,RGCC,MTDH,CEACAM1,CXCL8,CCR2,AGO2,ITGB1,IL1A,FLT1,RHOB,FAM129B,TMEM2,IL10"
"GO:BP","response to lipid","GO:0033993","0.031324471485857326","1.5041162477946939","945","362","32","17847","RUNX1,BCL2L11,NOTCH1,P2RX7,IL22,ERRFI1,CSF2,MTDH,TNFRSF1B,NR2F6,CXCL8,LYN,CBFB,TNF,LTA,CEBPB,TLR4,ATP1A1,IL1A,KLF9,ITGA2,CRY1,IGF2R,CDO1,IL1RN,PAM,NCOA2,PTCH1,FOSL1,TGFBR3,CCL3,IL10"
"GO:BP","epithelial cell development","GO:0002064","0.0321461920041856","1.492870465648575","206","362","11","17847","RAPGEF2,NOTCH1,RHEB,RAP1B,INSM1,HEG1,TNF,MYO1E,RILPL1,FOSL2,PRDM1"
"GO:BP","cellular response to interferon-gamma","GO:0071346","0.03233072127739818","1.4903846064524786","177","362","10","17847","SOCS1,SOCS3,IFNG,PDE12,TLR4,CCL4L2,CCL3L3,XCL2,CCL4,CCL3"
"GO:BP","regulation of immunoglobulin mediated immune response","GO:0002889","0.03233072127739818","1.4903846064524786","50","362","5","17847","TNF,LTA,CD226,IL2,IL10"
"GO:BP","positive regulation of protein kinase B signaling","GO:0051897","0.03233072127739818","1.4903846064524786","177","362","10","17847","MYDGF,MTDH,FYN,ICOS,TNF,TNFSF11,ITGB1,CCL3,HBEGF,IGF2"
"GO:BP","regulation of cytokine-mediated signaling pathway","GO:0001959","0.03233072127739818","1.4903846064524786","177","362","10","17847","PTPN1,SOCS1,SOCS3,RUNX1,CSF1,CBFB,IFNG,TNF,IL3,IL1RN"
"GO:BP","regulation of B cell mediated immunity","GO:0002712","0.03233072127739818","1.4903846064524786","50","362","5","17847","TNF,LTA,CD226,IL2,IL10"
"GO:BP","negative regulation of B cell activation","GO:0050869","0.032616458345937696","1.4865631985477779","31","362","4","17847","SAMSN1,LYN,CTLA4,IL10"
"GO:BP","endoplasmic reticulum unfolded protein response","GO:0030968","0.032971971294836776","1.4818550869218512","122","362","8","17847","PTPN1,PPP1R15A,BCL2L11,MYDGF,CXCL8,CREB3L2,TBL2,TMEM33"
"GO:BP","regulation of viral process","GO:0050792","0.034126890575239315","1.466903280063986","208","362","11","17847","CCNT1,AEN,VAPA,RAB7A,NOTCH1,CXCL8,PDE12,TNF,IGF2R,CCL4,CCL3"
"GO:BP","regulation of protein localization to plasma membrane","GO:1903076","0.03431220553164382","1.464551365317846","97","362","7","17847","ARF6,IFNG,TNF,PPFIA1,ITGB1,LGALS3,PICALM"
"GO:BP","multi-multicellular organism process","GO:0044706","0.03466244821564102","1.460140766232781","239","362","12","17847","ACSL4,NAMPT,CITED2,TMED2,H3F3B,ACVR1B,AGO2,CD226,ITGA2,PRDM1,PAM,FOSL1"
"GO:BP","lymphocyte activation involved in immune response","GO:0002285","0.03467008182871941","1.4600451333156437","179","362","10","17847","IL23A,CEACAM1,HLX,IFNG,RAB27A,LGALS3,TLR4,IL2,CD40LG,IL10"
"GO:BP","response to oxygen-containing compound","GO:1901700","0.03499251673417752","1.4560248210364068","1719","362","51","17847","PTPN1,SOCS1,PPP2CB,SOCS3,APTX,RAPGEF2,BCL2L11,NOTCH1,KIF1B,GCNT1,P2RX7,IGF1,RAP1B,SETD7,ERRFI1,CSF2,NAMPT,MTDH,TNFRSF1B,FYN,FXN,CRK,CEACAM1,CXCL8,LYN,ATP6V1B2,TNF,LTA,CEBPB,TLR4,ATP1A1,PTPRE,IL1A,KLF9,ITGA2,CRY1,IGF2R,CDO1,IL2,CTNNA1,IL1RN,HRH1,PAM,NCOA2,RHOB,PTCH1,FOSL1,TGFBR3,CCL3,IL10,IGF2"
"GO:BP","endomembrane system organization","GO:0010256","0.03513930739633177","1.4542068027984814","437","362","18","17847","GORASP2,SEC16A,RAB7A,RAB1A,P2RX7,UGCG,SEC61A1,SRGN,ANKLE2,TMED2,RAB27A,RILP,TMEM38A,KIFC3,TMEM33,ARHGAP21,ANO7,SNX9"
"GO:BP","blood vessel morphogenesis","GO:0048514","0.035605373826446116","1.4484844501438534","689","362","25","17847","RAPGEF2,SARS,RUNX1,NOTCH1,MYDGF,RGCC,MTDH,CITED2,CEACAM1,CXCL8,HEG1,CCR2,AGO2,ITGB1,MYO1E,IL1A,PRDM1,FLT1,SHB,SGPL1,RHOB,FAM129B,TMEM2,TGFBR3,IL10"
"GO:BP","generation of neurons","GO:0048699","0.03571208041246834","1.4471848491816939","1556","362","47","17847","ARF4,PMP22,VAPA,EFHD1,RAPGEF2,RUNX1,ACSL4,NOTCH1,RHEB,UGCG,COPS2,SPEN,CSF1,SEMA7A,MAPK6,CTTN,TNFRSF1B,FYN,CRK,INSM1,SRGAP2,NR2F6,LYN,GALR2,CREB3L2,CCR2,ARSB,ARF6,IFNG,RPS6KA5,TNF,ALKBH1,LTA,ITGB1,CEBPB,NCS1,DLG5,IL2,RNF157,PRDM1,PICALM,CTNNA1,LMO4,RNF165,FAM129B,PTCH1,CCL3"
"GO:BP","positive regulation of T cell chemotaxis","GO:0010820","0.03571208041246834","1.4471848491816939","16","362","3","17847","CCR2,TNFSF14,XCL2"
"GO:BP","positive regulation of neuron death","GO:1901216","0.03571208041246834","1.4471848491816939","98","362","7","17847","BCL2L11,FYN,IFNG,TNF,TLR4,PICALM,CCL3"
"GO:BP","regulation of exosomal secretion","GO:1903541","0.03571208041246834","1.4471848491816939","16","362","3","17847","RAB7A,SDCBP,IFNG"
"GO:BP","positive regulation of chemokine secretion","GO:0090197","0.03571208041246834","1.4471848491816939","16","362","3","17847","TNF,TLR4,IL1RL1"
"GO:BP","regulation of cytokine secretion involved in immune response","GO:0002739","0.03571208041246834","1.4471848491816939","16","362","3","17847","TNFRSF1B,TNF,IL10"
"GO:BP","regulation of response to macrophage colony-stimulating factor","GO:1903969","0.03628521633412984","1.4402702832910306","5","362","2","17847","CSF1,TLR4"
"GO:BP","negative regulation of PERK-mediated unfolded protein response","GO:1903898","0.03628521633412984","1.4402702832910306","5","362","2","17847","PTPN1,PPP1R15A"
"GO:BP","negative regulation of cytokine secretion involved in immune response","GO:0002740","0.03628521633412984","1.4402702832910306","5","362","2","17847","TNF,IL10"
"GO:BP","multicellular organism growth","GO:0035264","0.03628521633412984","1.4402702832910306","152","362","9","17847","IGF1,CSF1,FXN,TMED2,H3F3B,HEG1,SGPL1,PTCH1,IGF2"
"GO:BP","negative regulation of MHC class II biosynthetic process","GO:0045347","0.03628521633412984","1.4402702832910306","5","362","2","17847","NFX1,IL10"
"GO:BP","activation of MAPK activity","GO:0000187","0.03628521633412984","1.4402702832910306","152","362","9","17847","PTPN1,P2RX7,IGF1,DUSP6,DUSP5,TNF,TNFSF11,TLR4,CD40LG"
"GO:BP","positive regulation of humoral immune response mediated by circulating immunoglobulin","GO:0002925","0.03628521633412984","1.4402702832910306","5","362","2","17847","TNF,LTA"
"GO:BP","regulation of endosome size","GO:0051036","0.03628521633412984","1.4402702832910306","5","362","2","17847","RAB5A,RILP"
"GO:BP","positive regulation of apoptotic process involved in morphogenesis","GO:1902339","0.03628521633412984","1.4402702832910306","5","362","2","17847","NOTCH1,TNFRSF1B"
"GO:BP","regulation of cellular response to macrophage colony-stimulating factor stimulus","GO:1903972","0.03628521633412984","1.4402702832910306","5","362","2","17847","CSF1,TLR4"
"GO:BP","positive regulation of interleukin-23 production","GO:0032747","0.03628521633412984","1.4402702832910306","5","362","2","17847","CSF2,IFNG"
"GO:BP","glial cell migration","GO:0008347","0.03653528736096011","1.437287472449365","52","362","5","17847","CSF1,MBOAT7,SRGAP2,CCR2,CCL3"
"GO:BP","positive regulation of RNA metabolic process","GO:0051254","0.036589247267318936","1.4366465249493685","1726","362","51","17847","ARF4,CCNT1,RYBP,MAPRE3,RUNX1,SUPV3L1,NOTCH1,MYDGF,IGF1,IL23A,NUFIP1,SRA1,SETD7,RGCC,RASL11A,NAMPT,MTDH,TNFRSF1B,CITED2,PLEKHN1,CBFB,GALR2,CREB3L2,ACVR1B,NFIL3,RPS6KA5,TNF,TNFSF11,TFEC,AGO2,CEBPB,TLR4,CITED4,IL1A,FOSL2,IL2,TTC5,CEBPA,ZBED2,PRDM4,PICALM,LMO4,TBL1X,FBXW11,NCOA2,FAM129B,PTCH1,FOSL1,IL10,MAF,IGF2"
"GO:BP","positive regulation of protein localization to membrane","GO:1905477","0.036589247267318936","1.4366465249493685","125","362","8","17847","FYN,ARF6,IFNG,TNF,ITGB1,LGALS3,MIEF1,GZMB"
"GO:BP","positive regulation of interleukin-6 production","GO:0032755","0.036813296413257916","1.4339952923063954","99","362","7","17847","IL17D,P2RX7,TNF,TLR4,IL1A,IL1RAP,IL1RN"
"GO:BP","positive regulation of binding","GO:0051099","0.03742442441635456","1.4268448703362355","182","362","10","17847","PPP2CB,RAPGEF2,MAPRE3,IGF1,GNL3L,ARF6,IFNG,LGALS3,ITGA2,FAM129B"
"GO:BP","negative regulation of ERK1 and ERK2 cascade","GO:0070373","0.03786646581830429","1.4217452268895605","75","362","6","17847","PTPN1,ERRFI1,DUSP6,LYN,TLR4,SPRY4"
"GO:BP","platelet degranulation","GO:0002576","0.03812738229988647","1.4187630109272202","126","362","8","17847","IGF1,SRGN,CD109,APLP2,LYN,ENDOD1,FAM3C,IGF2"
"GO:BP","organic substance biosynthetic process","GO:1901576","0.03817919990552756","1.4181731770490904","6193","362","150","17847","GPT2,SPTY2D1,ARF4,FAM83G,SLC27A2,CCNT1,SECISBP2L,FUT8,EIF5,GLUD2,VAPA,RYBP,RAPGEF2,PSME3,B3GLCT,PELO,MAPRE3,RPN1,STRAP,SARS,MRPS18C,HDC,RUNX1,PPP1R15A,PISD,ACSL4,NOTCH1,GEMIN5,EAF1,KDSR,GCNT1,MYDGF,TGFBRAP1,SIAH2,ETF1,P2RX7,HSD3B7,ZDHHC16,UGCG,COPS2,NOP10,IGF1,UAP1,TAF13,B3GNT5,ZNF410,SPEN,ST8SIA4,IL23A,NUFIP1,SRA1,SETD7,THAP3,ERRFI1,GNL3L,OCRL,RGCC,CSF2,RASL11A,NAMPT,MTDH,TNFRSF1B,MRPL36,CITED2,FXN,CRK,CEACAM1,MBOAT7,ZHX1,PLEKHN1,INSM1,H3F3B,NR2F6,UPP1,HLX,RAB5A,CBFB,GALR2,CREB3L2,CCR2,INTS10,ELOVL6,IFNG,ACVR1B,NFIL3,RPS6KA5,CSNK2A2,NUDT4,NFX1,OSBPL3,TNF,EID1,ALKBH1,TNFSF11,PLCD4,NACC2,TFEC,AGO2,CTNS,CEBPB,POLR3C,TLR4,SMOX,ATP1A1,CITED4,POLR3A,IL1A,RCAN1,FAM3C,KLF9,PHLDA1,ITGA2,FOSL2,CRY1,GNPDA1,CTIF,CDO1,PDP2,IL2,PRDM1,TTC5,CEBPA,IL1RAP,ZBED2,PRDM4,PICALM,OTUD7B,RRBP1,LMO4,CD3EAP,CHSY1,CD40LG,TBL1X,RNF165,HRH1,FBXW11,SGPL1,PAM,NCOA2,PRKD3,FAM129B,CIART,PTCH1,SYNJ2,FOSL1,TGFBR3,HBEGF,IL10,MAF,IGF2"
"GO:BP","negative regulation of cellular biosynthetic process","GO:0031327","0.038460982398586044","1.4149796268880748","1648","362","49","17847","RYBP,RAPGEF2,STRAP,SARS,RUNX1,NOTCH1,SIAH2,COPS2,SPEN,ERRFI1,GNL3L,CSF2,MTDH,CITED2,FYN,CEACAM1,ZHX1,PLEKHN1,INSM1,H3F3B,NR2F6,CBFB,IFNG,NFIL3,RPS6KA5,NFX1,TNF,EID1,NACC2,TFEC,AGO2,CTNS,CEBPB,ATP1A1,FAM3C,CRY1,PRDM1,CEBPA,OTUD7B,TBL1X,FBXW11,NCOA2,FAM129B,CIART,PTCH1,HBEGF,IL10,MAF,IGF2"
"GO:BP","regulation of reactive oxygen species biosynthetic process","GO:1903426","0.038539630228299704","1.4140924565352466","100","362","7","17847","FYN,IFNG,RAB27A,TNF,CTNS,TLR4,IL10"
"GO:BP","epithelial cell differentiation","GO:0030855","0.03861863340160546","1.413203098672699","771","362","27","17847","B9D1,PERP,RAPGEF2,PELO,RUNX1,NOTCH1,RHEB,UGCG,RAP1B,ERRFI1,CEACAM1,CD109,INSM1,CBFB,HEG1,IFNG,TNF,CEBPB,LGALS3,MYO1E,RILPL1,ITGA2,FOSL2,DLG5,PRDM1,PTCH1,MAF"
"GO:BP","cell junction assembly","GO:0034329","0.038669437636731446","1.4126321437541975","244","362","12","17847","RAPGEF2,RUNX1,LAMB3,RAP1B,CTTN,MTDH,CBFB,HEG1,TNF,ITGA2,DLG5,CTNNA1"
"GO:BP","negative regulation of insulin receptor signaling pathway","GO:0046627","0.038669437636731446","1.4126321437541975","33","362","4","17847","PTPN1,SOCS1,SOCS3,PTPRE"
"GO:BP","inflammatory response to antigenic stimulus","GO:0002437","0.038864663863886435","1.4104450841064569","53","362","5","17847","NOTCH1,TNF,LTA,IL2RA,IL10"
"GO:BP","biosynthetic process","GO:0009058","0.039576030113499035","1.4025677721880059","6295","362","152","17847","GPT2,SPTY2D1,ARF4,FAM83G,SLC27A2,CCNT1,SECISBP2L,FUT8,EIF5,GLUD2,VAPA,RYBP,RAPGEF2,PSME3,B3GLCT,PELO,MAPRE3,RPN1,STRAP,SARS,MRPS18C,HDC,RUNX1,PPP1R15A,PISD,ACSL4,NOTCH1,GEMIN5,EAF1,KDSR,GCNT1,MYDGF,TGFBRAP1,SIAH2,ETF1,P2RX7,HSD3B7,ZDHHC16,UGCG,COPS2,NOP10,IGF1,UAP1,TAF13,B3GNT5,ZNF410,SPEN,ST8SIA4,IL23A,NUFIP1,SRA1,SETD7,THAP3,ERRFI1,GNL3L,OCRL,RGCC,CSF2,RASL11A,NAMPT,MTDH,TNFRSF1B,MRPL36,CITED2,FYN,FXN,CRK,CEACAM1,MBOAT7,ZHX1,PLEKHN1,INSM1,H3F3B,NR2F6,UPP1,HLX,RAB5A,CBFB,GALR2,CREB3L2,CCR2,INTS10,ELOVL6,IFNG,ACVR1B,NFIL3,RPS6KA5,CSNK2A2,RAB27A,NUDT4,NFX1,OSBPL3,TNF,EID1,ALKBH1,TNFSF11,PLCD4,NACC2,TFEC,AGO2,CTNS,CEBPB,POLR3C,TLR4,SMOX,ATP1A1,CITED4,POLR3A,IL1A,RCAN1,FAM3C,KLF9,PHLDA1,ITGA2,FOSL2,CRY1,GNPDA1,CTIF,CDO1,PDP2,IL2,PRDM1,TTC5,CEBPA,IL1RAP,ZBED2,PRDM4,PICALM,OTUD7B,RRBP1,LMO4,CD3EAP,CHSY1,CD40LG,TBL1X,RNF165,HRH1,FBXW11,SGPL1,PAM,NCOA2,PRKD3,FAM129B,CIART,PTCH1,SYNJ2,FOSL1,TGFBR3,HBEGF,IL10,MAF,IGF2"
"GO:BP","response to mechanical stimulus","GO:0009612","0.03965665769463893","1.4016838913899774","214","362","11","17847","GADD45A,P2RX7,CITED2,FYN,TLR4,ATP1A1,TNFSF14,RCAN1,ITGA2,PTCH1,FOSL1"
"GO:BP","response to estrogen","GO:0043627","0.03972393202100619","1.4009477699825996","76","362","6","17847","SRA1,CITED2,ARSB,CITED4,RCAN1,CTNNA1"
"GO:BP","amide transport","GO:0042886","0.03972395759248741","1.4009474904143633","2158","362","61","17847","ARF4,PTPN1,SLC27A2,SOCS1,SEC16A,NDFIP1,SNX5,RAB7A,RAB1A,ARCN1,IFT57,ACSL4,NOTCH1,SRP72,TGFBRAP1,P2RX7,IGF1,SEC61A1,GNPTAB,SRGN,SDCBP,CTTN,RGCC,TNFRSF1B,FYN,TMED2,PITRM1,RAB5A,LYN,ARF6,IFNG,CSNK2A2,RAB27A,ATP6V1B2,TNF,PMPCA,TNFSF11,RILP,KIF3B,SNX8,SPCS2,RAB11FIP1,TLR4,BICD2,KDELR2,IL1A,RILPL1,SLC19A2,MIEF1,IL2,IL1RL1,IL1RAP,RRBP1,IL1RN,CD40LG,PAM,RHOB,SNX9,CCL3,CLECL1,IL10"
"GO:BP","regulation of small GTPase mediated signal transduction","GO:0051056","0.04031964574146667","1.3944832923661543","343","362","15","17847","ARHGAP17,PPP2CB,NOTCH1,IGF1,CSF1,OCRL,CRK,SRGAP2,LYN,HEG1,ARF6,ITGB1,ARHGAP21,RHOB,SPRY4"
"GO:BP","regulation of amyloid-beta clearance","GO:1900221","0.04031964574146667","1.3944832923661543","17","362","3","17847","IFNG,TNF,LRPAP1"
"GO:BP","positive regulation of amyloid-beta formation","GO:1902004","0.04031964574146667","1.3944832923661543","17","362","3","17847","IFNG,TNF,PICALM"
"GO:BP","regulation of T cell chemotaxis","GO:0010819","0.04031964574146667","1.3944832923661543","17","362","3","17847","CCR2,TNFSF14,XCL2"
"GO:BP","heat generation","GO:0031649","0.04031964574146667","1.3944832923661543","17","362","3","17847","TNF,TNFSF11,IL1A"
"GO:BP","regulation of B cell apoptotic process","GO:0002902","0.04031964574146667","1.3944832923661543","17","362","3","17847","LYN,IL2,IL10"
"GO:BP","negative regulation of B cell proliferation","GO:0030889","0.04031964574146667","1.3944832923661543","17","362","3","17847","LYN,CTLA4,IL10"
"GO:BP","epithelial cell proliferation","GO:0050673","0.04034833114529693","1.394174423503923","446","362","18","17847","STRAP,IFT57,NOTCH1,MYDGF,IGF1,ERRFI1,RGCC,CEACAM1,CD109,TNF,TNFSF11,CEBPB,TLR4,KLF9,FLT1,PTCH1,TGFBR3,IL10"
"GO:BP","negative regulation of secretion","GO:0051048","0.04034833114529693","1.394174423503923","246","362","12","17847","RAB7A,NOTCH1,RAP1B,SRGN,RGCC,TNFRSF1B,CEACAM1,CCR2,TNF,RAB11FIP1,CRY1,IL10"
"GO:BP","regulation of JNK cascade","GO:0046328","0.04047424702074264","1.3928212220749794","185","362","10","17847","PTPN1,GADD45A,SDCBP,SLAMF1,TNF,TNFSF11,TLR4,IL1A,IL1RN,CD40LG"
"GO:BP","regulation of apoptotic signaling pathway","GO:2001233","0.04082588381343388","1.389064404726196","412","362","17","17847","PTPN1,PSME3,BCL2L11,SIAH2,IGF1,CTTN,CSF2,FYN,FXN,CSNK2A2,TNF,NACC2,LGALS3,IL1A,EYA3,CTNNA1,GZMB"
"GO:BP","neurogenesis","GO:0022008","0.04082588381343388","1.389064404726196","1656","362","49","17847","ARF4,PMP22,VAPA,EFHD1,RAPGEF2,RUNX1,ACSL4,NOTCH1,RHEB,UGCG,COPS2,SPEN,CSF1,SEMA7A,MAPK6,CTTN,TNFRSF1B,FYN,CRK,MBOAT7,INSM1,SRGAP2,NR2F6,LYN,GALR2,CREB3L2,CCR2,ARSB,ARF6,IFNG,RPS6KA5,TNF,ALKBH1,LTA,ITGB1,CEBPB,TLR4,NCS1,DLG5,IL2,RNF157,PRDM1,PICALM,CTNNA1,LMO4,RNF165,FAM129B,PTCH1,CCL3"
